timestamp,gross_return,trading_cost,net_return,turnover,gross_exposure,gross_equity,equity,estimated_cost_dollars,drawdown,same_exposure_long_gross_return,same_exposure_long_trading_cost,same_exposure_long_net_return,same_exposure_long_turnover,same_exposure_long_gross_exposure,same_exposure_long_gross_equity,same_exposure_long_equity,same_exposure_long_estimated_cost_dollars,same_exposure_long_drawdown,full_exposure_long_gross_return,full_exposure_long_trading_cost,full_exposure_long_net_return,full_exposure_long_turnover,full_exposure_long_gross_exposure,full_exposure_long_gross_equity,full_exposure_long_equity,full_exposure_long_estimated_cost_dollars,full_exposure_long_drawdown,benchmark_return,benchmark_equity
2019-07-11,0.014091754382797394,0.000245,0.013846754382797394,0.35,0.35,102855.99248059106,102730.56173337714,24.82523864269763,0.0,0.014091754382797394,0.000245,0.013846754382797394,0.35,0.35,98462.44474716032,98389.88968329823,23.776298408217382,-0.01610110316701774,0.014091754382797394,0.0,0.014091754382797394,0.0,0.35,110059.41514012472,110032.70626207304,0.0,-0.025058504268600013,0.014091754382797394,110032.70626207304
2019-07-12,0.0,0.000245,-0.000245,0.35,0.0,102855.99248059106,102705.39274575246,25.1689876246774,-0.00024500000000005073,0.0,0.000245,-0.000245,0.35,0.0,98462.44474716032,98365.78416032581,24.105522972408064,-0.016342158396741913,-0.012547627725613401,0.0,-0.012547627725613401,0.0,0.35,108678.4305712477,108652.05682625479,0.0,-0.03729170721129027,-0.012547627725613401,108652.05682625479
2019-07-13,0.0,0.0,0.0,0.0,0.0,102855.99248059106,102705.39274575246,0.0,-0.00024500000000005073,0.0,0.0,0.0,0.0,0.0,98462.44474716032,98365.78416032581,0.0,-0.016342158396741913,-0.034910365310691194,0.0,-0.034910365310691194,0.0,0.35,104884.42685861286,104858.97383069225,0.0,-0.07090020540017594,-0.034910365310691194,104858.97383069225
2019-07-14,0.0,0.0,0.0,0.0,0.0,102855.99248059106,102705.39274575246,0.0,-0.00024500000000005073,0.0,0.0,0.0,0.0,0.0,98462.44474716032,98365.78416032581,0.0,-0.016342158396741913,0.021807689128872407,0.0,0.021807689128872407,0.0,0.35,107171.71383400544,107145.70573436454,0.0,-0.050638685909843884,0.021807689128872407,107145.70573436454
2019-07-15,0.045534905345477106,0.000245,0.045289905345477104,0.35,0.35,107539.53036240989,107356.91026167764,25.16282122270935,0.0,-0.045534905345477106,0.000245,-0.04577990534547711,0.35,0.35,93978.96664551411,93862.60787223246,24.099617119279824,-0.06137392127767538,-0.045534905345477106,0.0,-0.045534905345477106,0.0,0.35,102291.65998886143,102266.83616557592,0.0,-0.09386776348559689,-0.045534905345477106,102266.83616557592
2019-07-16,0.0,0.000245,-0.000245,0.35,0.0,107539.53036240989,107330.60781866353,26.30244301411102,-0.0002449999999999397,0.0,0.000245,-0.000245,0.35,0.0,93978.96664551411,93839.61153330376,22.996338928696954,-0.06160388466696243,0.00798261842607576,0.0,0.00798261842607576,0.0,0.35,103108.2152787224,103083.19329632774,0.0,-0.08663445559793559,0.00798261842607576,103083.19329632774
2019-07-17,-0.03511912713240797,0.000245,-0.035364127132407976,0.35,0.35,103762.83592385295,103534.95455856569,26.295998915572564,-0.03560046292126051,0.03511912713240797,0.000245,0.03487412713240797,0.35,0.35,97279.42592291026,97112.18607597197,22.99070482565942,-0.028878139240280265,0.03511912713240797,0.0,0.03511912713240797,0.0,0.35,106729.28579949155,106703.38506691606,0.0,-0.05455785492571841,0.03511912713240797,106703.38506691606
2019-07-18,0.0,0.000245,-0.000245,0.35,0.0,103762.83592385295,103509.58849469885,25.36606386684859,-0.035836740807844714,0.0,0.000245,-0.000245,0.35,0.0,97279.42592291026,97088.39359038336,23.792485588613133,-0.029116064096166405,-0.004454373815172707,0.0,-0.004454373815172707,0.0,0.35,106253.87366351423,106228.0883024837,0.0,-0.05876920766049809,-0.004454373815172707,106228.0883024837
2019-07-19,0.0,0.0,0.0,0.0,0.0,103762.83592385295,103509.58849469885,0.0,-0.035836740807844714,0.0,0.0,0.0,0.0,0.0,97279.42592291026,97088.39359038336,0.0,-0.029116064096166405,0.007857243540344649,0.0,0.007857243540344649,0.0,0.35,107088.73622599346,107062.74826310153,0.0,-0.05137372809741514,0.007857243540344649,107062.74826310153
2019-07-20,0.005462171459730203,0.000245,0.005217171459730203,0.35,0.35,104329.6063248169,104049.6157656018,25.359849181201216,-0.030806535769467014,-0.005462171459730203,0.000245,-0.005707171459730202,0.35,0.35,96748.06901901521,96534.29348141328,23.786656429643923,-0.0346570651858672,-0.005462171459730203,0.0,-0.005462171459730203,0.0,0.35,106503.79918732127,106477.95317513855,0.0,-0.056555287445751556,-0.005462171459730203,106477.95317513855
2019-07-21,0.0,0.000245,-0.000245,0.35,0.0,104329.6063248169,104024.12360973922,25.492155862572442,-0.03104398816820353,0.0,0.000245,-0.000245,0.35,0.0,96748.06901901521,96510.64257951031,23.650901902946252,-0.034893574204896916,-0.008453511333319319,0.0,-0.008453511333319319,0.0,0.35,105603.46811384968,105577.84059122388,0.0,-0.06453070801568905,-0.008453511333319319,105577.84059122388
2019-07-22,0.0,0.0,0.0,0.0,0.0,104329.6063248169,104024.12360973922,0.0,-0.03104398816820353,0.0,0.0,0.0,0.0,0.0,96748.06901901521,96510.64257951031,0.0,-0.034893574204896916,-0.014968288718114174,0.0,-0.014968288718114174,0.0,0.35,104022.76491348741,103997.5209910194,0.0,-0.0785330824650402,-0.014968288718114174,103997.5209910194
2019-07-23,0.0,0.0,0.0,0.0,0.0,104329.6063248169,104024.12360973922,0.0,-0.03104398816820353,0.0,0.0,0.0,0.0,0.0,96748.06901901521,96510.64257951031,0.0,-0.034893574204896916,-0.0031406281039210835,0.0,-0.0031406281039210835,0.0,0.35,103696.06809455254,103670.90345385688,0.0,-0.08142706736308403,-0.0031406281039210835,103670.90345385688
2019-07-24,-0.003564091927354007,0.000245,-0.003809091927354007,0.35,0.35,103957.7660171306,103627.88616024729,25.485910284386108,-0.03473483069083316,0.003564091927354007,0.000245,0.003319091927354007,0.35,0.35,97092.88803079298,96830.97027419972,23.645107431980026,-0.031690297258002875,0.003564091927354007,0.0,0.003564091927354007,0.0,0.35,104065.65041374668,104040.39608395827,0.0,-0.07815318898918677,0.003564091927354007,104040.39608395827
2019-07-25,0.0014667637333264038,0.0,0.0014667637333264038,0.0,0.35,104110.24749812216,103779.88378542842,0.0,-0.03331901474744736,-0.0014667637333264038,0.0,-0.0014667637333264038,0.0,0.35,96950.4757038655,96688.94211873872,0.0,-0.03311057881261281,-0.0014667637333264038,0.0,-0.0014667637333264038,0.0,0.35,103913.01069183479,103887.79340418142,0.0,-0.07950532045926006,-0.0014667637333264038,103887.79340418142
2019-07-26,0.0,0.000245,-0.000245,0.35,0.0,104110.24749812216,103754.45771390098,25.42607152742996,-0.03355585158883434,0.0,0.000245,-0.000245,0.35,0.0,96950.4757038655,96665.25332791962,23.688790819090986,-0.0333474667208038,-0.01392247856006678,0.0,-0.01392247856006678,0.0,0.35,102466.28402836573,102441.41782785906,0.0,-0.09232088789982151,-0.01392247856006678,102441.41782785906
2019-07-27,0.0,0.0,0.0,0.0,0.0,104110.24749812216,103754.45771390098,0.0,-0.03355585158883434,0.0,0.0,0.0,0.0,0.0,96950.4757038655,96665.25332791962,0.0,-0.0333474667208038,0.002776409659951362,0.0,0.002776409659951362,0.0,0.35,102750.77240916142,102725.83716989543,0.0,-0.0898007988448506,0.002776409659951362,102725.83716989543
2019-07-28,0.0012352525712960747,0.000245,0.0009902525712960747,0.35,0.35,104238.84994904249,103857.2008324356,25.41984213990574,-0.0325988277858561,-0.0012352525712960747,0.000245,-0.0014802525712960747,0.35,0.35,96830.71737946391,96522.16433812598,23.682987065340306,-0.03477835661874018,-0.0012352525712960747,0.0,-0.0012352525712960747,0.0,0.35,102623.84925334033,102598.94481539278,0.0,-0.09092512474846903,-0.0012352525712960747,102598.94481539278
2019-07-29,0.0,0.000245,-0.000245,0.35,0.0,104238.84994904249,103831.75581823163,25.44501420394672,-0.03283584107304882,0.0,0.000245,-0.000245,0.35,0.0,96830.71737946391,96498.51640786314,23.647930262840863,-0.03501483592136867,0.003245817818838581,0.0,0.003245817818838581,0.0,0.35,102956.94757188462,102931.96229866862,0.0,-0.08797443331971921,0.003245817818838581,102931.96229866862
2019-07-30,0.0,0.0,0.0,0.0,0.0,104238.84994904249,103831.75581823163,0.0,-0.03283584107304882,0.0,0.0,0.0,0.0,0.0,96830.71737946391,96498.51640786314,0.0,-0.03501483592136867,0.01742105256738108,0.0,0.01742105256738108,0.0,0.35,104750.56596771153,104725.1454247374,0.0,-0.07208598797978649,0.01742105256738108,104725.1454247374
2019-07-31,-0.010898117225325398,0.000245,-0.011143117225325398,0.35,0.35,103102.84274286473,102674.74639143771,25.438780175466746,-0.04361306467210502,0.010898117225325398,0.000245,0.010653117225325397,0.35,0.35,97885.98988847765,97526.5264152261,23.642136519926467,-0.02473473584773911,0.010898117225325398,0.0,0.010898117225325398,0.0,0.35,105892.14991504683,105866.45233601544,0.0,-0.061973472301768195,0.010898117225325398,105866.45233601544
2019-08-01,0.0,0.000245,-0.000245,0.35,0.0,103102.84274286473,102649.59107857182,25.15531286590224,-0.04384737947126027,0.0,0.000245,-0.000245,0.35,0.0,97885.98988847765,97502.63241625436,23.893998971730394,-0.024973675837456355,0.003988304916181484,0.0,0.003988304916181484,0.0,0.35,106314.48009713805,106288.68002832585,0.0,-0.05823233648984083,0.003988304916181484,106288.68002832585
2019-08-02,0.0,0.0,0.0,0.0,0.0,103102.84274286473,102649.59107857182,0.0,-0.04384737947126027,0.0,0.0,0.0,0.0,0.0,97885.98988847765,97502.63241625436,0.0,-0.024973675837456355,0.010100907924350776,0.0,0.010100907924350776,0.0,0.35,107388.35287162448,107362.29219869275,0.0,-0.04871962803459373,0.010100907924350776,107362.29219869275
2019-08-03,0.0,0.0,0.0,0.0,0.0,103102.84274286473,102649.59107857182,0.0,-0.04384737947126027,0.0,0.0,0.0,0.0,0.0,97885.98988847765,97502.63241625436,0.0,-0.024973675837456355,0.0048014799148991755,0.0,0.0048014799148991755,0.0,0.35,107903.97589103169,107877.79008830231,0.0,-0.04415207443516411,0.0048014799148991755,107877.79008830231
2019-08-04,0.02665534573514204,0.000245,0.026410345735142043,0.35,0.35,105851.08466245174,105360.60226852786,25.149149814250094,-0.018595058187534153,0.02665534573514204,0.000245,0.026410345735142043,0.35,0.35,100495.17479158164,100077.7106484541,23.88814494198232,0.0,0.02665534573514204,0.0,0.02665534573514204,0.0,0.35,110780.19367460356,110753.30988024907,0.0,-0.018673617509015195,0.02665534573514204,110753.30988024907
2019-08-05,-0.009708868127847568,0.0,-0.009708868127847568,0.0,0.35,104823.39044027438,104337.67007523213,0.0,-0.028123389347609162,-0.009708868127847568,0.0,-0.009708868127847568,0.0,0.35,99519.48039204518,99106.06935323137,0.0,-0.009708868127847547,-0.009708868127847568,0.0,-0.009708868127847568,0.0,0.35,109704.64338303942,109678.0205998991,0.0,-0.02820118594699783,-0.009708868127847568,109678.0205998991
2019-08-06,0.0141424936689852,0.0,0.0141424936689852,0.0,0.35,106305.85457593751,105813.26491370777,0.0,-0.01437863053442301,0.0141424936689852,0.0,0.0141424936689852,0.0,0.35,100926.93401343036,100507.67631161746,0.0,0.0,0.0141424936689852,0.0,0.0141424936689852,0.0,0.35,111256.14060754231,111229.14131185999,0.0,-0.014457527371726009,0.0141424936689852,111229.14131185999
2019-08-07,0.0,0.000245,-0.000245,0.35,0.0,106305.85457593751,105787.3406638039,25.924249903858403,-0.014620107769942159,0.0,0.000245,-0.000245,0.35,0.0,100926.93401343036,100483.05193092111,24.624380696346275,-0.00024500000000005073,0.0007162526528027402,0.0,0.0007162526528027402,0.0,0.35,111335.82811339309,111308.80947939359,0.0,-0.013751629961256229,0.0007162526528027402,111308.80947939359
2019-08-08,-0.003026367514333139,0.000245,-0.003271367514333139,0.35,0.35,105984.13399106548,105441.27139412865,25.917898462631953,-0.017843647538660523,-0.003026367514333139,0.000245,-0.003271367514333139,0.35,0.35,100621.49201901087,100154.33493909324,24.618347723075672,-0.00351556602929215,-0.003026367514333139,0.0,-0.003026367514333139,0.0,0.35,110998.88498000934,110971.94811432605,0.0,-0.01673637998940547,-0.003026367514333139,110971.94811432605
2019-08-09,-0.01501476788056154,0.0,-0.01501476788056154,0.0,0.35,104392.8068201673,103858.0951791145,0.0,-0.03259049719328666,-0.01501476788056154,0.0,-0.01501476788056154,0.0,0.35,99110.68367254965,98650.54084775074,0.0,-0.018477548501955043,-0.01501476788056154,0.0,-0.01501476788056154,0.0,0.35,109332.26248703334,109305.73007213573,0.0,-0.03149985500926522,-0.01501476788056154,109305.73007213573
2019-08-10,0.0,0.000245,-0.000245,0.35,0.0,104392.8068201673,103832.64994579562,25.44523331888305,-0.03282751252147431,0.0,0.000245,-0.000245,0.35,0.0,99110.68367254965,98626.37146524305,24.16938250769893,-0.01871802150257207,0.005226705391922459,0.0,0.005226705391922459,0.0,0.35,109903.71001288539,109877.03892087177,0.0,-0.02643779007936453,0.005226705391922459,109877.03892087177
2019-08-11,0.0,0.0,0.0,0.0,0.0,104392.8068201673,103832.64994579562,0.0,-0.03282751252147431,0.0,0.0,0.0,0.0,0.0,99110.68367254965,98626.37146524305,0.0,-0.01871802150257207,-0.004281396542161147,0.0,-0.004281396542161147,0.0,0.35,109433.16864886554,109406.61174637305,0.0,-0.030605995958497445,-0.004281396542161147,109406.61174637305
2019-08-12,0.0,0.0,0.0,0.0,0.0,104392.8068201673,103832.64994579562,0.0,-0.03282751252147431,0.0,0.0,0.0,0.0,0.0,99110.68367254965,98626.37146524305,0.0,-0.01871802150257207,-0.014968012917861744,0.0,-0.014968012917861744,0.0,0.35,107795.17156688678,107769.01216845385,0.0,-0.04511589793348847,-0.014968012917861744,107769.01216845385
2019-08-13,0.0,0.0,0.0,0.0,0.0,104392.8068201673,103832.64994579562,0.0,-0.03282751252147431,0.0,0.0,0.0,0.0,0.0,99110.68367254965,98626.37146524305,0.0,-0.01871802150257207,-0.027115335837516668,0.0,-0.027115335837516668,0.0,0.35,104872.26928818792,104846.81921062879,0.0,-0.07100790104692756,-0.027115335837516668,104846.81921062879
2019-08-14,0.0,0.0,0.0,0.0,0.0,104392.8068201673,103832.64994579562,0.0,-0.03282751252147431,0.0,0.0,0.0,0.0,0.0,99110.68367254965,98626.37146524305,0.0,-0.01871802150257207,0.00904768266030762,0.0,0.00904768266030762,0.0,0.35,105821.12030057376,105795.43995878921,0.0,-0.06260267534166697,0.00904768266030762,105795.43995878921
2019-08-15,-0.0021313524935025027,0.000245,-0.0023763524935025027,0.35,0.35,104170.3089510474,103585.90696918995,25.438999236719926,-0.03512585527374101,0.0021313524935025027,0.000245,0.0018863524935025027,0.35,0.35,99321.92347532787,98812.41556698161,24.163461008984548,-0.01686697779560442,0.0021313524935025027,0.0,0.0021313524935025027,0.0,0.35,106046.6624091916,106020.92733354658,0.0,-0.06060475121635378,0.0021313524935025027,106020.92733354658
2019-08-16,0.004810731067858914,0.0,0.004810731067858914,0.0,0.35,104671.44429266667,104084.23091003898,0.0,-0.030484105249132476,-0.004810731067858914,0.0,-0.004810731067858914,0.0,0.35,98844.11241234562,98337.05560952333,0.0,-0.021596566369361248,-0.004810731067858914,0.0,-0.004810731067858914,0.0,0.35,105536.50043569696,105510.88916457987,0.0,-0.06512392912467635,-0.004810731067858914,105510.88916457987
2019-08-17,-0.003901899973141953,0.0,-0.003901899973141953,0.0,0.35,104263.02678699237,103678.1046522466,0.0,-0.03426705929282159,0.003901899973141953,0.0,0.003901899973141953,0.0,0.35,99229.79225191259,98720.75696416499,0.0,-0.01777893403795583,0.003901899973141953,0.0,0.003901899973141953,0.0,0.35,105948.29330391249,105922.58210017733,0.0,-0.06147613620883685,0.003901899973141953,105922.58210017733
2019-08-18,-0.019291393991567027,0.0,-0.019291393991567027,0.0,0.35,102251.6476584912,101678.0094871012,0.0,-0.05289739394263837,0.019291393991567027,0.0,0.019291393991567027,0.0,0.35,101144.07326994558,100625.21798190645,0.0,0.0,0.019291393991567027,0.0,0.019291393991567027,0.0,0.35,107992.18357277238,107965.97636407596,0.0,-0.043370702581953746,0.019291393991567027,107965.97636407596
2019-08-19,0.0,0.000245,-0.000245,0.35,0.0,102251.6476584912,101653.09837477685,24.911112324339793,-0.05312943408112247,0.0,0.000245,-0.000245,0.35,0.0,101144.07326994558,100600.56480350088,24.65317840556708,-0.00024500000000005073,-0.004899888969791577,0.0,-0.004899888969791577,0.0,0.35,107463.03386366046,107436.95506737685,0.0,-0.0480580799245518,-0.004899888969791577,107436.95506737685
2019-08-20,0.0,0.0,0.0,0.0,0.0,102251.6476584912,101653.09837477685,0.0,-0.05312943408112247,0.0,0.0,0.0,0.0,0.0,101144.07326994558,100600.56480350088,0.0,-0.00024500000000005073,-0.020329758518538663,0.0,-0.020329758518538663,0.0,0.35,105278.33633554268,105252.78771489,0.0,-0.06741082928335962,-0.020329758518538663,105252.78771489
2019-08-21,-0.00024146154989473367,0.000245,-0.0004864615498947337,0.35,0.35,102226.95781716828,101603.64805098985,24.905009101820326,-0.05359005020416907,-0.00024146154989473367,0.000245,-0.0004864615498947337,0.35,0.35,101119.65086525117,100551.62649682627,24.647138376857715,-0.0007313423668151575,-0.00024146154989473367,0.0,-0.00024146154989473367,0.0,0.35,105252.91566528077,105227.37321363762,0.0,-0.067636013709936,-0.00024146154989473367,105227.37321363762
2019-08-22,0.0,0.000245,-0.000245,0.35,0.0,102226.95781716828,101578.75515721735,24.892893772492513,-0.05382192064186919,0.0,0.000245,-0.000245,0.35,0.0,101119.65086525117,100526.99134833454,24.635148491722436,-0.0009761631879353638,0.009566447575095172,0.0,0.009566447575095172,0.0,0.35,106259.8121651186,106234.02536295085,0.0,-0.05871660251418531,0.009566447575095172,106234.02536295085
2019-08-23,0.0,0.0,0.0,0.0,0.0,102226.95781716828,101578.75515721735,0.0,-0.05382192064186919,0.0,0.0,0.0,0.0,0.0,101119.65086525117,100526.99134833454,0.0,-0.0009761631879353638,-0.008339898192452504,0.0,-0.008339898192452504,0.0,0.35,105373.61614971237,105348.04440684944,0.0,-0.06656681021946276,-0.008339898192452504,105348.04440684944
2019-08-24,0.0,0.0,0.0,0.0,0.0,102226.95781716828,101578.75515721735,0.0,-0.05382192064186919,0.0,0.0,0.0,0.0,0.0,101119.65086525117,100526.99134833454,0.0,-0.0009761631879353638,-0.0007387012437763018,0.0,-0.0007387012437763018,0.0,0.35,105295.77652840136,105270.2236754167,0.0,-0.06725633847773571,-0.0007387012437763018,105270.2236754167
2019-08-25,0.0,0.0,0.0,0.0,0.0,102226.95781716828,101578.75515721735,0.0,-0.05382192064186919,0.0,0.0,0.0,0.0,0.0,101119.65086525117,100526.99134833454,0.0,-0.0009761631879353638,0.008019511373800558,0.0,0.008019511373800558,0.0,0.35,106140.19720588406,106114.43943150424,0.0,-0.059776190075317426,0.008019511373800558,106114.43943150424
2019-08-26,0.0,0.0,0.0,0.0,0.0,102226.95781716828,101578.75515721735,0.0,-0.05382192064186919,0.0,0.0,0.0,0.0,0.0,101119.65086525117,100526.99134833454,0.0,-0.0009761631879353638,-0.006254289190298811,0.0,-0.006254289190298811,0.0,0.35,105476.36571784312,105450.76904003316,0.0,-0.06565662168619102,-0.006254289190298811,105450.76904003316
2019-08-27,0.0,0.0,0.0,0.0,0.0,102226.95781716828,101578.75515721735,0.0,-0.05382192064186919,0.0,0.0,0.0,0.0,0.0,101119.65086525117,100526.99134833454,0.0,-0.0009761631879353638,-0.014812920519672588,0.0,-0.014812920519672588,0.0,0.35,103913.95269576077,103888.73517950482,0.0,-0.0794969758872357,-0.014812920519672588,103888.73517950482
